generation,i,fitness,hash,mom_hash,dad_hash,values
15,96,[-6.671377476792526, 0.09779773433797612],-5628399816549751926,6821388194258836100,2733910240824441563,-1.8403688066295611  0.8418928182363512
15,97,[-6.447894662552431, -5.718904447162176],-6711682150742972815,6002336117607125115,9183578185913300734,-1.8403688066295611  -1.1947251278350333
15,98,[-6.580741092821116, -4.217913397495063],-947505002430521080,-2234595610853098129,9183578185913300734,-0.9153406623105367  -1.881330575298017
15,99,[-6.580741092821116, -4.217913397495063],-947505002430521080,-2234595610853098129,9183578185913300734,-0.9153406623105367  -1.881330575298017
15,100,[-6.436262549078969, -5.783670301543528],-8269089510704590432,9127990390401948417,667031982019644531,-1.8403688066295611  -1.2112259744388898
15,101,[-6.282868382684415, -6.063735724436613],8133914013310287967,3186622123012337144,-6678063989152764693,-1.3640403604323872  -1.881330575298017
15,102,[-7.3812724189619345, -4.49462034718295],4444928757645507498,668226158676829696,7085618451800346004,-0.9153406623105367  -1.2112259744388898
15,103,[-7.547345506870682, -0.7566101467089772],4180698500103997594,-3690538002646863468,5738105860065615211,0.7158410473406658  -1.2112259744388898
15,104,[-7.352887904653152, -4.689303188560279],2265226740299122277,-3690538002646863468,5738105860065615211,-0.9676850060533182  -1.1947251278350333
15,105,[-6.776659825986476, -2.6257441784237137],-2995418075689863379,-2995418075689863379,-947505002430521080,-0.49556066202288385  -1.881330575298017
15,106,[-8.206489727802587, 4.163734289106199],-5329924080881319059,-5065693823339809155,5738105860065615211,0.7158410473406658  0.6814005584256924
15,107,[-7.400683482430306, -4.429854492801598],6002336117607125115,-3362988940361617454,6002336117607125115,-0.9153406623105367  -1.1947251278350333
15,108,[-6.436262549078969, -5.783670301543528],-8269089510704590432,9127990390401948417,667031982019644531,-1.8403688066295611  -1.2112259744388898
15,109,[-7.507329506835786, -3.3289655059967735],-3680377756991609716,-3680377756991609716,-2001341698598202929,-0.49556066202288385  -1.3451459399244312
15,110,[-7.697138845060129, -2.9024511281116006],-2001341698598202929,-2001341698598202929,9127990390401948417,-0.49556066202288385  -1.2112259744388898
15,111,[-7.222323133872658, -4.921134725068123],-4280136589382756114,-4280136589382756114,-4280136589382756114,-0.9153406623105367  -1.3451459399244312
15,112,[-6.801729411815578, -2.4941540225710024],-7477016712208132199,9183578185913300734,-6482940335116471749,-0.4172314089038167  -1.881330575298017
15,113,[-6.282868382684415, -6.063735724436613],8133914013310287967,3186622123012337144,-6678063989152764693,-1.3640403604323872  -1.881330575298017
15,114,[-6.436262549078969, -5.783670301543528],-8269089510704590432,9127990390401948417,667031982019644531,-1.8403688066295611  -1.2112259744388898
15,115,[-5.907516015509847, -5.5069633518556405],9183578185913300734,3186622123012337144,9183578185913300734,-1.8403688066295611  -1.881330575298017
15,116,[-5.798708892013375, -4.81185319871401],3498130194506355557,-2234595610853098129,9183578185913300734,-1.8403688066295611  -2.0093033384997536
15,117,[-7.79792574937818, 1.3868476886985541],7085618451800346004,7085618451800346004,-4280136589382756114,-0.9153406623105367  0.8418928182363512
15,118,[-7.222323133872658, -4.921134725068123],-4280136589382756114,-4280136589382756114,-4280136589382756114,-0.9153406623105367  -1.3451459399244312
15,119,[-7.400683482430306, -4.429854492801598],6002336117607125115,-3362988940361617454,6002336117607125115,-0.9153406623105367  -1.1947251278350333
15,120,[-9.000370404649576, 0.25633054784154446],-6027006683603404047,-6027006683603404047,-7446291740726911975,-0.49556066202288385  -0.17811182527675573
15,121,[-5.088695930397174, 0.6139821748707293],6480297770530045387,3498130194506355557,5716077816848131393,2.715207372188991  -2.0093033384997536
15,122,[-8.628336631219256, 2.402171529244168],155033515098796476,-6387270697982542762,3186622123012337144,0.7158410473406658  -0.17811182527675573
15,123,[-8.449231562831107, 2.017893307703576],-4465934990948662757,-7446291740726911975,-5329924080881319059,-0.49556066202288385  0.6814005584256924
15,124,[-6.380453819702433, 2.806760219591359],2733910240824441563,3498130194506355557,5716077816848131393,-1.8403688066295611  1.288734010676892
15,125,[-6.247502145489956, -6.1535087797438335],846530170393433162,-947505002430521080,-5161750854605233051,-1.4115872029585685  -1.881330575298017
15,126,[-4.235094518684192, -2.916484097958081],5546991893269617022,5546991893269617022,-3362988940361617454,-1.3640403604323872  4.073588950169615
15,127,[-8.225194910619015, 2.9790169077699034],7685377284191492402,-3680377756991609716,7085618451800346004,-0.49556066202288385  0.8418928182363512
15,128,[-8.017031190369494, 5.124857889172526],6821388194258836100,3186622123012337144,-6678063989152764693,0.7158410473406658  0.8418928182363512
15,129,[-7.720661694633815, -2.837685273730249],-7446291740726911975,-6027006683603404047,-7446291740726911975,-0.49556066202288385  -1.1947251278350333
15,130,[-7.697138845060129, -2.9024511281116006],-2001341698598202929,-2001341698598202929,9127990390401948417,-0.49556066202288385  -1.2112259744388898
15,131,[-7.568780330827964, -0.6918442923276258],5738105860065615211,-7446291740726911975,-5329924080881319059,0.7158410473406658  -1.1947251278350333
15,132,[-8.628336631219256, 2.402171529244168],155033515098796476,-6387270697982542762,3186622123012337144,0.7158410473406658  -0.17811182527675573
15,133,[-7.446508172490964, 7.83382037442591],-3263045822076522027,6821388194258836100,2733910240824441563,0.7158410473406658  1.288734010676892
15,134,[-7.3812724189619345, -4.49462034718295],4444928757645507498,668226158676829696,7085618451800346004,-0.9153406623105367  -1.2112259744388898
15,135,[-7.400683482430306, -4.429854492801598],6002336117607125115,-3362988940361617454,6002336117607125115,-0.9153406623105367  -1.1947251278350333
15,136,[-7.3715780144886836, -1.420098238309323],6663397098051488589,9127990390401948417,667031982019644531,-1.3640403604323872  0.6814005584256924
15,137,[-7.36125925788373, 8.512985465348976],4638509015578901957,-5046728637794354422,-6364490735950130038,0.8279403414917148  1.288734010676892
15,138,[-6.958261448306829, -6.275676819743149],-3362988940361617454,-3362988940361617454,6002336117607125115,-1.3640403604323872  -1.1947251278350333
15,139,[-7.222323133872658, -4.921134725068123],-4280136589382756114,-4280136589382756114,-4280136589382756114,-0.9153406623105367  -1.3451459399244312
15,140,[-7.222323133872658, -4.921134725068123],-4280136589382756114,-4280136589382756114,-4280136589382756114,-0.9153406623105367  -1.3451459399244312
15,141,[-6.943089177422825, -6.3404426741245],9127990390401948417,-2001341698598202929,9127990390401948417,-1.3640403604323872  -1.2112259744388898
15,142,[-6.580741092821116, -4.217913397495063],-947505002430521080,-2234595610853098129,9183578185913300734,-0.9153406623105367  -1.881330575298017
15,143,[-6.7124598963857, -3.086610334413281],-7754039473053370222,-6387270697982542762,3186622123012337144,-0.6580539920226887  -1.881330575298017
15,144,[-7.697138845060129, -2.9024511281116006],-2001341698598202929,-2001341698598202929,9127990390401948417,-0.49556066202288385  -1.2112259744388898
15,145,[-6.685906329538101, -0.4799031970210903],3186622123012337144,3186622123012337144,9183578185913300734,0.7158410473406658  -1.881330575298017
15,146,[-5.517704210770431, -0.3578349279587889],8761464756044282886,-3729514574719282985,4444928757645507498,2.715207372188991  -1.2112259744388898
15,147,[-6.671377476792526, 0.09779773433797612],-5628399816549751926,6821388194258836100,2733910240824441563,-1.8403688066295611  0.8418928182363512
15,148,[-6.606670855686643, 0.34954417755435685],3308915852831668202,668226158676829696,7085618451800346004,-1.8938270488248876  0.8418928182363512
15,149,[-6.314135895657173, 1.3161907808187094],3673091628635576293,155033515098796476,3673091628635576293,0.7158410473406658  -2.184682768301033
16,0,[-6.958261448306829, -6.275676819743149],-3362988940361617454,5738105860065615211,6846823404887710918,-1.3640403604323872  -1.1947251278350333
16,1,[-7.3812724189619345, -4.49462034718295],4444928757645507498,-2001341698598202929,4444928757645507498,-0.9153406623105367  -1.2112259744388898
16,2,[-7.3812724189619345, -4.49462034718295],4444928757645507498,-2001341698598202929,4444928757645507498,-0.9153406623105367  -1.2112259744388898
16,3,[-7.697138845060129, -2.9024511281116006],-2001341698598202929,9127990390401948417,-2001341698598202929,-0.49556066202288385  -1.2112259744388898
16,4,[-7.42442153387596, -1.0777552550002025],-1133036024487419496,5738105860065615211,6177223521688947233,0.7158410473406658  -1.305697610867369
16,5,[-7.3812724189619345, -4.49462034718295],4444928757645507498,-2001341698598202929,4444928757645507498,-0.9153406623105367  -1.2112259744388898
16,6,[-6.338701393125525, -6.210184679428701],1452589215976697572,-4280136589382756114,-5628399816549751926,-1.8403688066295611  -1.3451459399244312
16,7,[-7.79792574937818, 1.3868476886985541],7085618451800346004,6821388194258836100,-4280136589382756114,-0.9153406623105367  0.8418928182363512
16,8,[-7.697138845060129, -2.9024511281116006],-2001341698598202929,9127990390401948417,-2001341698598202929,-0.49556066202288385  -1.2112259744388898
16,9,[-7.547345506870682, -0.7566101467089772],4180698500103997594,4444928757645507498,5738105860065615211,0.7158410473406658  -1.2112259744388898
16,10,[-7.547345506870682, -0.7566101467089772],4180698500103997594,4444928757645507498,5738105860065615211,0.7158410473406658  -1.2112259744388898
16,11,[-7.400683482430306, -4.429854492801598],6002336117607125115,4444928757645507498,5738105860065615211,-0.9153406623105367  -1.1947251278350333
16,12,[-6.8707619528647, 2.249987847010387],6082603451205796924,-3263045822076522027,9127990390401948417,-1.3640403604323872  1.288734010676892
16,13,[-8.017031190369494, 5.124857889172526],6821388194258836100,-5628399816549751926,3186622123012337144,0.7158410473406658  0.8418928182363512
16,14,[-6.447894662552431, -5.718904447162176],-6711682150742972815,-8269089510704590432,-7446291740726911975,-1.8403688066295611  -1.1947251278350333
16,15,[-7.568780330827964, -0.6918442923276258],5738105860065615211,5738105860065615211,5738105860065615211,0.7158410473406658  -1.1947251278350333
16,16,[-6.958261448306829, -6.275676819743149],-3362988940361617454,5738105860065615211,6846823404887710918,-1.3640403604323872  -1.1947251278350333
16,17,[-7.400683482430306, -4.429854492801598],6002336117607125115,4444928757645507498,5738105860065615211,-0.9153406623105367  -1.1947251278350333
16,18,[-6.893525082981592, -6.430215729431721],-5161750854605233051,-5161750854605233051,4180698500103997594,-1.4115872029585685  -1.2112259744388898
16,19,[-6.447894662552431, -5.718904447162176],-6711682150742972815,-8269089510704590432,-7446291740726911975,-1.8403688066295611  -1.1947251278350333
16,20,[-6.152589171688762, -5.368625571294982],6846823404887710918,3498130194506355557,-3362988940361617454,-1.3640403604323872  -2.0093033384997536
16,21,[-7.3812724189619345, -4.49462034718295],4444928757645507498,-2001341698598202929,4444928757645507498,-0.9153406623105367  -1.2112259744388898
16,22,[-7.697138845060129, -2.9024511281116006],-2001341698598202929,9127990390401948417,-2001341698598202929,-0.49556066202288385  -1.2112259744388898
16,23,[-7.400683482430306, -4.429854492801598],6002336117607125115,4444928757645507498,5738105860065615211,-0.9153406623105367  -1.1947251278350333
16,24,[-7.3812724189619345, -4.49462034718295],4444928757645507498,-2001341698598202929,4444928757645507498,-0.9153406623105367  -1.2112259744388898
16,25,[-6.958261448306829, -6.275676819743149],-3362988940361617454,5738105860065615211,6846823404887710918,-1.3640403604323872  -1.1947251278350333
16,26,[-6.958261448306829, -6.275676819743149],-3362988940361617454,5738105860065615211,6846823404887710918,-1.3640403604323872  -1.1947251278350333
16,27,[-6.580741092821116, -4.217913397495063],-947505002430521080,6177223521688947233,846530170393433162,-0.9153406623105367  -1.881330575298017
16,28,[-6.580741092821116, -4.217913397495063],-947505002430521080,6177223521688947233,846530170393433162,-0.9153406623105367  -1.881330575298017
16,29,[-8.298571291398826, -1.3358386712298047],-3979093610344061748,-6387270697982542762,-947505002430521080,-0.9153406623105367  -0.17811182527675573
16,30,[-6.685906329538101, -0.4799031970210903],3186622123012337144,-3263045822076522027,3186622123012337144,0.7158410473406658  -1.881330575298017
16,31,[-6.671377476792526, 0.09779773433797612],-5628399816549751926,6596656065872629789,7685377284191492402,-1.8403688066295611  0.8418928182363512
16,32,[-6.527233868859186, 0.21520695612054097],-2498825868394608033,5738105860065615211,6846823404887710918,0.7158410473406658  -2.0093033384997536
16,33,[-6.367994534112165, -6.104815409834753],-6536794746661150697,-8269089510704590432,6177223521688947233,-1.8403688066295611  -1.305697610867369
16,34,[-6.430101522364494, -3.5228032443534314],-2234595610853098129,6177223521688947233,3498130194506355557,-0.9153406623105367  -2.0093033384997536
16,35,[-6.314135895657173, 1.3161907808187094],3673091628635576293,155033515098796476,-8776696382173011733,0.7158410473406658  -2.184682768301033
16,36,[-8.628336631219256, 2.402171529244168],155033515098796476,6821388194258836100,-6027006683603404047,0.7158410473406658  -0.17811182527675573
16,37,[-7.42442153387596, -1.0777552550002025],-1133036024487419496,5738105860065615211,6177223521688947233,0.7158410473406658  -1.305697610867369
16,38,[-6.908296926758606, -6.365449875050369],-3604343494643615434,-5161750854605233051,2265226740299122277,-1.4115872029585685  -1.1947251278350333
16,39,[-7.720661694633815, -2.837685273730249],-7446291740726911975,-7446291740726911975,7685377284191492402,-0.49556066202288385  -1.1947251278350333
16,40,[-6.958261448306829, -6.275676819743149],-3362988940361617454,5738105860065615211,6846823404887710918,-1.3640403604323872  -1.1947251278350333
16,41,[-7.334004651273886, -4.75406904294163],-3690538002646863468,-5161750854605233051,2265226740299122277,-0.9676850060533182  -1.2112259744388898
16,42,[-7.222323133872658, -4.921134725068123],-4280136589382756114,6002336117607125115,-4544366846924266018,-0.9153406623105367  -1.3451459399244312
16,43,[-7.73975712056306, -2.7708609722588893],-6482940335116471749,4444928757645507498,-7477016712208132199,-0.4172314089038167  -1.2112259744388898
